ECOSYSTEM,SKILL,RATING,COMMENTS,I'D LIKE TO LEARN,LEVEL
Bus,Kafka,0,,FALSE,
Bus,Azure Service Bus,0,,FALSE,
,,,,,
Cluster,Openshift,0,,FALSE,
,,,,,
Big Data,Spark,0,,FALSE,
Big Data,Hive,0,,FALSE,
Big Data,Hadoop,0,,FALSE,
,,,,,
Virtualization,VirtualBox,0,,FALSE,
Virtualization,VMware,0,,FALSE,
Virtualization,Vagrant,0,,FALSE,
,,,,,
UX/UI,Sketch,1,,FALSE,
UX/UI,Photoshop,3,,FALSE,
UX/UI,Illustrator,2,,FALSE,
UX/UI,Zeplin,1,,FALSE,
UX/UI,Marvel,0,,FALSE,
,,,,,
React Native,React Navigation,0,,FALSE,
React Native,Native API,0,,FALSE,
React Native,SVG,0,,FALSE,
React Native,Animations,0,,FALSE,
,,,,,
Other,Scala,0,,FALSE,
Other,Shell,0,,FALSE,
Other,StreamingTechnology,0,,FALSE,
,,,,,
Generic,Security,0,,FALSE,
Generic,Software design,1,,TRUE,
Generic,Good development practices,2,,TRUE,
Generic,Technical Ownership,0,,FALSE,
Generic,Architecture,0,,TRUE,
Generic,Delivery,0,,FALSE,
Generic,Code review,1,,TRUE,
,,,,,
Management,Project planning,1,,TRUE,
Management,Project management,1,,TRUE,
Management,Estimations,1,,FALSE,
Management,Customers relationships,1,,FALSE,
Management,Presales,0,,FALSE,
Management,Leadership,0,,FALSE,
Management,Problems solving,1,,FALSE,
Management,Performance evaluation,2,,FALSE,
Management,Multitasking,1,,FALSE,
,,,,,
Javascript,Core Concepts,3,,FALSE,
Javascript,Asynchrony,3,,FALSE,
Javascript,"ES6, ESx, ESNext ...",2,,FALSE,
Javascript,Browser APIs,2,,FALSE,
Javascript,DOM APIs,3,,FALSE,
Javascript,Old browsers support,1,,FALSE,
Javascript,Web Sockets,0,,FALSE,
Javascript,AJAX,0,,FALSE,
Javascript,Patterns,0,,FALSE,
Javascript,Regex,2,,FALSE,
Javascript,Functional,1,,FALSE,
Javascript,POO,1,,FALSE,
Javascript,Reactive,1,,FALSE,
Javascript,Algorithms,0,,TRUE,
Javascript,Data Structures,0,,TRUE,
Javascript,Web Workers,0,,FALSE,
Javascript,"Canvas, 3D...",0,,TRUE,
Javascript,Storage,0,,FALSE,
Javascript,Testing,4,,FALSE,
Javascript,DevTools,1,,FALSE,
,,,,,
.NET Core,C# core,0,,TRUE,
.NET Core,C# async,0,,TRUE,
.NET Core,C# parallel programming,0,,TRUE,
.NET Core,C# testing,0,,TRUE,
.NET Core,C# logging,0,,TRUE,
,,,,,
GraphQL,Core,0,,FALSE,
GraphQL,Queries,0,,FALSE,
GraphQL,Mutations,0,,FALSE,
GraphQL,Subscriptions,0,,FALSE,
GraphQL,Apollo Client,0,,FALSE,
GraphQL,graphqljs,0,,FALSE,
GraphQL,express-graphql,0,,FALSE,
GraphQL,GraphQL Yoga,0,,FALSE,
GraphQL,Apollo Server,0,,FALSE,
GraphQL,Nexus,0,,FALSE,
GraphQL,TypeGraphQL,0,,FALSE,
GraphQL,graphql-gen,0,,FALSE,
GraphQL,Prisma V2,0,,FALSE,
,,,,,
TypeScript,Instalation and configuration,2,,TRUE,
TypeScript,Primitive Types,3,,FALSE,
TypeScript,Object Types,3,,FALSE,
TypeScript,Interfaces,3,,FALSE,
TypeScript,Type Aliases,1,,TRUE,
TypeScript,Generics,1,,TRUE,
TypeScript,Utility Types,q,,TRUE,
TypeScript,Migrations,0,,TRUE,
